Site_Treatment_Tank;ID;MeanNDVI;StdNDVI;Site.name;Rack.pos;Genotype;Treatment;Tank;meanTemp_hold.adj;eventID
Lady Musgrave_+6C_2;LadyMusgrave_2413;0.762628734111786;0.070278063416481;Lady Musgrave;2413;1638;+6C;2;33.2294444444444;Aspat_1638
Lady Musgrave_+6C_4;LadyMusgrave_2401;0.669924914836884;0.0858265832066536;Lady Musgrave;2401;1638;+6C;4;33.0972222222222;Aspat_1638
Lady Musgrave_+9C_1;LadyMusgrave_582;0.384080082178116;0.112549968063831;Lady Musgrave;582;1638;+9C;1;35.9311111111111;Aspat_1638
Lady Musgrave_+9C_12;LadyMusgrave_258;0.398266345262527;0.099734902381897;Lady Musgrave;258;1638;+9C;12;35.8483333333333;Aspat_1638
Lady Musgrave_+9C_3;LadyMusgrave_2697;0.14144729077816;0.0444238483905792;Lady Musgrave;2697;1638;+9C;3;36.4144444444444;Aspat_1638
Lady Musgrave_MMM_13;LadyMusgrave_2010;0.749416530132294;0.0606507584452629;Lady Musgrave;2010;1641;MMM;13;27.2683333333333;Aspat_1641
Lady Musgrave_MMM_7;LadyMusgrave_623;0.798418164253235;0.040529478341341;Lady Musgrave;623;1641;MMM;7;27.3727777777778;Aspat_1641
Lady Musgrave_MMM_9;LadyMusgrave_995;0.773308157920837;0.0646198466420174;Lady Musgrave;995;1641;MMM;9;27.3161111111111;Aspat_1641
Lady Musgrave_+3C_10;LadyMusgrave_887;0.715743839740753;0.0683977752923965;Lady Musgrave;887;1641;+3C;10;30.1222222222222;Aspat_1641
Lady Musgrave_+3C_14;LadyMusgrave_803;0.795647323131561;0.0439547374844551;Lady Musgrave;803;1641;+3C;14;29.9066666666667;Aspat_1641
Lady Musgrave_+3C_8;LadyMusgrave_107;0.767072856426239;0.0617409199476242;Lady Musgrave;107;1641;+3C;8;30.2727777777778;Aspat_1641
Lady Musgrave_+6C_11;LadyMusgrave_791;0.789344668388367;0.0741204023361206;Lady Musgrave;791;1641;+6C;11;32.9927777777778;Aspat_1641
Lady Musgrave_+6C_2;LadyMusgrave_1115;0.777654051780701;0.0561608150601387;Lady Musgrave;1115;1641;+6C;2;33.2294444444444;Aspat_1641
Lady Musgrave_+6C_4;LadyMusgrave_799;0.764353573322296;0.0927457138895988;Lady Musgrave;799;1641;+6C;4;33.0972222222222;Aspat_1641
Lady Musgrave_+9C_1;LadyMusgrave_131;0.38461697101593;0.134724423289299;Lady Musgrave;131;1641;+9C;1;35.9311111111111;Aspat_1641
Lady Musgrave_+9C_12;LadyMusgrave_271;0.368897706270218;0.104415498673916;Lady Musgrave;271;1641;+9C;12;35.8483333333333;Aspat_1641
Lady Musgrave_+9C_3;LadyMusgrave_1047;0.180818244814873;0.0542641691863537;Lady Musgrave;1047;1641;+9C;3;36.4144444444444;Aspat_1641
Lady Musgrave_MMM_13;LadyMusgrave_2011;0.520809352397919;0.0828101187944412;Lady Musgrave;2011;1642;MMM;13;27.2683333333333;Aspat_1642
Lady Musgrave_MMM_7;LadyMusgrave_624;0.552635133266449;0.0674344971776009;Lady Musgrave;624;1642;MMM;7;27.3727777777778;Aspat_1642
Lady Musgrave_MMM_9;LadyMusgrave_996;0.496958047151566;0.0820994451642036;Lady Musgrave;996;1642;MMM;9;27.3161111111111;Aspat_1642
Lady Musgrave_+3C_10;LadyMusgrave_888;0.636209428310394;0.0877897143363953;Lady Musgrave;888;1642;+3C;10;30.1222222222222;Aspat_1642
Lady Musgrave_+3C_14;LadyMusgrave_804;0.592742502689362;0.0810225382447243;Lady Musgrave;804;1642;+3C;14;29.9066666666667;Aspat_1642
Lady Musgrave_+3C_8;LadyMusgrave_108;0.552223861217499;0.0831039100885391;Lady Musgrave;108;1642;+3C;8;30.2727777777778;Aspat_1642
Lady Musgrave_+6C_11;LadyMusgrave_792;0.557900190353394;0.08791583776474;Lady Musgrave;792;1642;+6C;11;32.9927777777778;Aspat_1642
Lady Musgrave_+6C_2;LadyMusgrave_1116;0.591366708278656;0.0805502012372017;Lady Musgrave;1116;1642;+6C;2;33.2294444444444;Aspat_1642
Lady Musgrave_+6C_4;LadyMusgrave_800;0.604205548763275;0.0645721629261971;Lady Musgrave;800;1642;+6C;4;33.0972222222222;Aspat_1642
Lady Musgrave_+9C_1;LadyMusgrave_132;0.364378750324249;0.115904696285725;Lady Musgrave;132;1642;+9C;1;35.9311111111111;Aspat_1642
Lady Musgrave_+9C_12;LadyMusgrave_272;0.457205653190613;0.0944824367761612;Lady Musgrave;272;1642;+9C;12;35.8483333333333;Aspat_1642
Lady Musgrave_+9C_3;LadyMusgrave_1048;0.0854478254914284;0.025438541546464;Lady Musgrave;1048;1642;+9C;3;36.4144444444444;Aspat_1642
Lady Musgrave_MMM_13;LadyMusgrave_249;0.750155925750732;0.0746018216013908;Lady Musgrave;249;1643;MMM;13;27.2683333333333;Aspat_1643
Lady Musgrave_MMM_7;LadyMusgrave_553;0.754807591438293;0.0607800483703613;Lady Musgrave;553;1643;MMM;7;27.3727777777778;Aspat_1643
Lady Musgrave_MMM_9;LadyMusgrave_2068;0.720164239406586;0.0726575702428818;Lady Musgrave;2068;1643;MMM;9;27.3161111111111;Aspat_1643
Lady Musgrave_+3C_10;LadyMusgrave_833;0.678436636924744;0.0896104350686073;Lady Musgrave;833;1643;+3C;10;30.1222222222222;Aspat_1643
Lady Musgrave_+3C_14;LadyMusgrave_377;0.789112389087677;0.0599683336913586;Lady Musgrave;377;1643;+3C;14;29.9066666666667;Aspat_1643
Lady Musgrave_+3C_8;LadyMusgrave_1069;0.681513369083405;0.063859187066555;Lady Musgrave;1069;1643;+3C;8;30.2727777777778;Aspat_1643
Lady Musgrave_+6C_11;LadyMusgrave_2444;0.74060845375061;0.0735966339707375;Lady Musgrave;2444;1643;+6C;11;32.9927777777778;Aspat_1643
Lady Musgrave_+6C_2;LadyMusgrave_785;0.668500363826752;0.0703075900673866;Lady Musgrave;785;1643;+6C;2;33.2294444444444;Aspat_1643
Lady Musgrave_+6C_4;LadyMusgrave_433;0.707253038883209;0.129143610596657;Lady Musgrave;433;1643;+6C;4;33.0972222222222;Aspat_1643
Lady Musgrave_+9C_1;LadyMusgrave_53;0.407995015382767;0.140703544020653;Lady Musgrave;53;1643;+9C;1;35.9311111111111;Aspat_1643
Lady Musgrave_+9C_12;LadyMusgrave_1105;0.433756113052368;0.151897013187408;Lady Musgrave;1105;1643;+9C;12;35.8483333333333;Aspat_1643
Lady Musgrave_+9C_3;LadyMusgrave_45;0.47852423787117;0.169740483164787;Lady Musgrave;45;1643;+9C;3;36.4144444444444;Aspat_1643
Lady Musgrave_MMM_13;LadyMusgrave_250;0.604042589664459;0.0708804428577423;Lady Musgrave;250;1644;MMM;13;27.2683333333333;Aspat_1644
Lady Musgrave_MMM_7;LadyMusgrave_554;0.721881210803986;0.0628330782055855;Lady Musgrave;554;1644;MMM;7;27.3727777777778;Aspat_1644
Lady Musgrave_MMM_9;LadyMusgrave_2069;0.697290003299713;0.069005198776722;Lady Musgrave;2069;1644;MMM;9;27.3161111111111;Aspat_1644
Lady Musgrave_+3C_10;LadyMusgrave_834;0.623311460018158;0.0523525923490524;Lady Musgrave;834;1644;+3C;10;30.1222222222222;Aspat_1644
Lady Musgrave_+3C_14;LadyMusgrave_378;0.651005983352661;0.0681835040450096;Lady Musgrave;378;1644;+3C;14;29.9066666666667;Aspat_1644
Lady Musgrave_+3C_8;LadyMusgrave_1070;0.572672784328461;0.0684040710330009;Lady Musgrave;1070;1644;+3C;8;30.2727777777778;Aspat_1644
Lady Musgrave_+6C_11;LadyMusgrave_2445;0.650334060192108;0.075087308883667;Lady Musgrave;2445;1644;+6C;11;32.9927777777778;Aspat_1644
Lady Musgrave_+6C_2;LadyMusgrave_786;0.628805875778198;0.0753819644451141;Lady Musgrave;786;1644;+6C;2;33.2294444444444;Aspat_1644
Lady Musgrave_+6C_4;LadyMusgrave_434;0.604627907276154;0.0691194981336594;Lady Musgrave;434;1644;+6C;4;33.0972222222222;Aspat_1644
Lady Musgrave_+9C_1;LadyMusgrave_54;0.373162478208542;0.081238865852356;Lady Musgrave;54;1644;+9C;1;35.9311111111111;Aspat_1644
Lady Musgrave_+9C_12;LadyMusgrave_1106;0.487526148557663;0.0610996559262276;Lady Musgrave;1106;1644;+9C;12;35.8483333333333;Aspat_1644
Lady Musgrave_+9C_3;LadyMusgrave_46;0.446719139814377;0.0965497195720673;Lady Musgrave;46;1644;+9C;3;36.4144444444444;Aspat_1644
Lady Musgrave_MMM_13;LadyMusgrave_251;0.609127283096313;0.126772329211235;Lady Musgrave;251;1645;MMM;13;27.2683333333333;Aspat_1645
Lady Musgrave_MMM_7;LadyMusgrave_555;0.458452582359314;0.138331517577171;Lady Musgrave;555;1645;MMM;7;27.3727777777778;Aspat_1645
Lady Musgrave_MMM_9;LadyMusgrave_2070;0.436092764139175;0.0708365961909294;Lady Musgrave;2070;1645;MMM;9;27.3161111111111;Aspat_1645
Lady Musgrave_+3C_10;LadyMusgrave_835;0.407896459102631;0.0495033748447895;Lady Musgrave;835;1645;+3C;10;30.1222222222222;Aspat_1645
Lady Musgrave_+3C_14;LadyMusgrave_379;0.568955719470978;0.0598264187574387;Lady Musgrave;379;1645;+3C;14;29.9066666666667;Aspat_1645
Lady Musgrave_+3C_8;LadyMusgrave_1071;0.466049134731293;0.0860523879528046;Lady Musgrave;1071;1645;+3C;8;30.2727777777778;Aspat_1645
Lady Musgrave_+6C_11;LadyMusgrave_2446;0.478583782911301;0.0976619645953178;Lady Musgrave;2446;1645;+6C;11;32.9927777777778;Aspat_1645
Lady Musgrave_+6C_2;LadyMusgrave_787;0.493843823671341;0.0661696344614029;Lady Musgrave;787;1645;+6C;2;33.2294444444444;Aspat_1645
Lady Musgrave_+6C_4;LadyMusgrave_435;0.452770799398422;0.0702415406703949;Lady Musgrave;435;1645;+6C;4;33.0972222222222;Aspat_1645
Lady Musgrave_+9C_1;LadyMusgrave_55;0.215793251991272;0.0418587997555733;Lady Musgrave;55;1645;+9C;1;35.9311111111111;Aspat_1645
Lady Musgrave_+9C_12;LadyMusgrave_1107;0.400601178407669;0.106754191219807;Lady Musgrave;1107;1645;+9C;12;35.8483333333333;Aspat_1645
Lady Musgrave_+9C_3;LadyMusgrave_47;0.133998036384583;0.072065532207489;Lady Musgrave;47;1645;+9C;3;36.4144444444444;Aspat_1645
Lady Musgrave_MMM_13;LadyMusgrave_252;0.745123863220215;0.0771289244294167;Lady Musgrave;252;1646;MMM;13;27.2683333333333;Aspat_1646
Lady Musgrave_MMM_7;LadyMusgrave_556;0.78743052482605;0.0685694366693497;Lady Musgrave;556;1646;MMM;7;27.3727777777778;Aspat_1646
Lady Musgrave_MMM_9;LadyMusgrave_2071;0.817450761795044;0.047356802970171;Lady Musgrave;2071;1646;MMM;9;27.3161111111111;Aspat_1646
Lady Musgrave_+3C_10;LadyMusgrave_836;0.810182332992554;0.0530758239328861;Lady Musgrave;836;1646;+3C;10;30.1222222222222;Aspat_1646
Lady Musgrave_+3C_14;LadyMusgrave_380;0.804752588272095;0.065688282251358;Lady Musgrave;380;1646;+3C;14;29.9066666666667;Aspat_1646
Lady Musgrave_+3C_8;LadyMusgrave_1072;0.794208347797394;0.0690251216292381;Lady Musgrave;1072;1646;+3C;8;30.2727777777778;Aspat_1646
Lady Musgrave_+6C_11;LadyMusgrave_2447;0.738950848579407;0.0822080373764038;Lady Musgrave;2447;1646;+6C;11;32.9927777777778;Aspat_1646
Lady Musgrave_+6C_2;LadyMusgrave_788;0.75693291425705;0.0771618336439133;Lady Musgrave;788;1646;+6C;2;33.2294444444444;Aspat_1646
Lady Musgrave_+6C_4;LadyMusgrave_436;0.75717967748642;0.0868692025542259;Lady Musgrave;436;1646;+6C;4;33.0972222222222;Aspat_1646
Lady Musgrave_+9C_1;LadyMusgrave_56;0.614242076873779;0.104437239468098;Lady Musgrave;56;1646;+9C;1;35.9311111111111;Aspat_1646
Lady Musgrave_+9C_12;LadyMusgrave_1108;0.614694118499756;0.090386763215065;Lady Musgrave;1108;1646;+9C;12;35.8483333333333;Aspat_1646
Lady Musgrave_+9C_3;LadyMusgrave_48;0.257201820611954;0.0911291241645813;Lady Musgrave;48;1646;+9C;3;36.4144444444444;Aspat_1646
Lady Musgrave_MMM_13;LadyMusgrave_921;0.750432848930359;0.0619014352560043;Lady Musgrave;921;1647;MMM;13;27.2683333333333;Aspat_1647
Lady Musgrave_MMM_7;LadyMusgrave_4512;0.819521427154541;0.0539735294878483;Lady Musgrave;4512;1647;MMM;7;27.3727777777778;Aspat_1647
Lady Musgrave_MMM_9;LadyMusgrave_13;0.806997537612915;0.0496522560715675;Lady Musgrave;13;1647;MMM;9;27.3161111111111;Aspat_1647
Lady Musgrave_+3C_10;LadyMusgrave_2276;0.797166407108307;0.08571557700634;Lady Musgrave;2276;1647;+3C;10;30.1222222222222;Aspat_1647
Lady Musgrave_+3C_14;LadyMusgrave_2204;0.801430463790894;0.0866296514868736;Lady Musgrave;2204;1647;+3C;14;29.9066666666667;Aspat_1647
Lady Musgrave_+3C_8;LadyMusgrave_2316;0.817665338516235;0.0668713971972466;Lady Musgrave;2316;1647;+3C;8;30.2727777777778;Aspat_1647
Lady Musgrave_+6C_11;LadyMusgrave_441;0.780576884746552;0.0757851749658585;Lady Musgrave;441;1647;+6C;11;32.9927777777778;Aspat_1647
Lady Musgrave_+6C_2;LadyMusgrave_709;0.739974319934845;0.0608453974127769;Lady Musgrave;709;1647;+6C;2;33.2294444444444;Aspat_1647
Lady Musgrave_+6C_4;LadyMusgrave_1117;0.824239909648895;0.0501019097864628;Lady Musgrave;1117;1647;+6C;4;33.0972222222222;Aspat_1647
Lady Musgrave_+9C_1;LadyMusgrave_337;0.32668536901474;0.0658985674381256;Lady Musgrave;337;1647;+9C;1;35.9311111111111;Aspat_1647
Lady Musgrave_+9C_12;LadyMusgrave_2660;0.390566796064377;0.0790714398026466;Lady Musgrave;2660;1647;+9C;12;35.8483333333333;Aspat_1647
Lady Musgrave_+9C_3;LadyMusgrave_4016;0.437702536582947;0.0709073320031166;Lady Musgrave;4016;1647;+9C;3;36.4144444444444;Aspat_1647
Lady Musgrave_MMM_13;LadyMusgrave_922;0.802794337272644;0.0450115166604519;Lady Musgrave;922;1648;MMM;13;27.2683333333333;Aspat_1648
Lady Musgrave_MMM_7;LadyMusgrave_4513;0.784164130687714;0.0719489753246307;Lady Musgrave;4513;1648;MMM;7;27.3727777777778;Aspat_1648
Lady Musgrave_MMM_9;LadyMusgrave_14;0.792047500610352;0.0564067773520947;Lady Musgrave;14;1648;MMM;9;27.3161111111111;Aspat_1648
Lady Musgrave_+3C_10;LadyMusgrave_2277;0.789150595664978;0.0829236805438995;Lady Musgrave;2277;1648;+3C;10;30.1222222222222;Aspat_1648
Lady Musgrave_+3C_14;LadyMusgrave_2205;0.763406455516815;0.0647015199065208;Lady Musgrave;2205;1648;+3C;14;29.9066666666667;Aspat_1648
Lady Musgrave_+3C_8;LadyMusgrave_2317;0.792815089225769;0.0732677951455116;Lady Musgrave;2317;1648;+3C;8;30.2727777777778;Aspat_1648
Lady Musgrave_+6C_11;LadyMusgrave_442;0.807668805122375;0.0778621882200241;Lady Musgrave;442;1648;+6C;11;32.9927777777778;Aspat_1648
Lady Musgrave_+6C_2;LadyMusgrave_710;0.786136448383331;0.0908754542469978;Lady Musgrave;710;1648;+6C;2;33.2294444444444;Aspat_1648
Lady Musgrave_+6C_4;LadyMusgrave_1118;0.803260147571564;0.0546376444399357;Lady Musgrave;1118;1648;+6C;4;33.0972222222222;Aspat_1648
Lady Musgrave_+9C_1;LadyMusgrave_338;0.692160904407501;0.0991687029600143;Lady Musgrave;338;1648;+9C;1;35.9311111111111;Aspat_1648
Lady Musgrave_+9C_12;LadyMusgrave_2661;0.720846831798553;0.107437916100025;Lady Musgrave;2661;1648;+9C;12;35.8483333333333;Aspat_1648
Lady Musgrave_+9C_3;LadyMusgrave_4017;0.586821556091309;0.101759359240532;Lady Musgrave;4017;1648;+9C;3;36.4144444444444;Aspat_1648
Lady Musgrave_MMM_13;LadyMusgrave_923;0.780655026435852;0.0654525309801102;Lady Musgrave;923;1649;MMM;13;27.2683333333333;Aspat_1649
Lady Musgrave_MMM_7;LadyMusgrave_4514;0.81588476896286;0.0502177178859711;Lady Musgrave;4514;1649;MMM;7;27.3727777777778;Aspat_1649
Lady Musgrave_MMM_9;LadyMusgrave_15;0.73632687330246;0.0587026588618755;Lady Musgrave;15;1649;MMM;9;27.3161111111111;Aspat_1649
Lady Musgrave_+3C_10;LadyMusgrave_2278;0.753003478050232;0.0663698986172676;Lady Musgrave;2278;1649;+3C;10;30.1222222222222;Aspat_1649
Lady Musgrave_+3C_14;LadyMusgrave_2206;0.71550315618515;0.0534498617053032;Lady Musgrave;2206;1649;+3C;14;29.9066666666667;Aspat_1649
Lady Musgrave_+3C_8;LadyMusgrave_2318;0.771518528461456;0.0634138509631157;Lady Musgrave;2318;1649;+3C;8;30.2727777777778;Aspat_1649
Lady Musgrave_+6C_11;LadyMusgrave_443;0.74871963262558;0.0705645307898521;Lady Musgrave;443;1649;+6C;11;32.9927777777778;Aspat_1649
Lady Musgrave_+6C_2;LadyMusgrave_711;0.717518508434296;0.0737439170479774;Lady Musgrave;711;1649;+6C;2;33.2294444444444;Aspat_1649
Lady Musgrave_+6C_4;LadyMusgrave_1119;0.764247238636017;0.0809418261051178;Lady Musgrave;1119;1649;+6C;4;33.0972222222222;Aspat_1649
Lady Musgrave_+9C_1;LadyMusgrave_339;0.346441030502319;0.10091445595026;Lady Musgrave;339;1649;+9C;1;35.9311111111111;Aspat_1649
Lady Musgrave_+9C_12;LadyMusgrave_2662;0.39413982629776;0.118099130690098;Lady Musgrave;2662;1649;+9C;12;35.8483333333333;Aspat_1649
Lady Musgrave_+9C_3;LadyMusgrave_4018;0.522793233394623;0.102461725473404;Lady Musgrave;4018;1649;+9C;3;36.4144444444444;Aspat_1649
Lady Musgrave_MMM_13;LadyMusgrave_924;0.793246328830719;0.0738830789923668;Lady Musgrave;924;1650;MMM;13;27.2683333333333;Aspat_1650
Lady Musgrave_MMM_7;LadyMusgrave_4515;0.775904953479767;0.0917482972145081;Lady Musgrave;4515;1650;MMM;7;27.3727777777778;Aspat_1650
Lady Musgrave_MMM_9;LadyMusgrave_16;0.796074628829956;0.0615763999521732;Lady Musgrave;16;1650;MMM;9;27.3161111111111;Aspat_1650
Lady Musgrave_+3C_10;LadyMusgrave_2279;0.692311823368073;0.0938641950488091;Lady Musgrave;2279;1650;+3C;10;30.1222222222222;Aspat_1650
Lady Musgrave_+3C_14;LadyMusgrave_2207;0.799175262451172;0.0546825118362904;Lady Musgrave;2207;1650;+3C;14;29.9066666666667;Aspat_1650
Lady Musgrave_+3C_8;LadyMusgrave_2319;0.746896266937256;0.0960568338632584;Lady Musgrave;2319;1650;+3C;8;30.2727777777778;Aspat_1650
Lady Musgrave_+6C_11;LadyMusgrave_444;0.751378297805786;0.07403863966465;Lady Musgrave;444;1650;+6C;11;32.9927777777778;Aspat_1650
Lady Musgrave_+6C_2;LadyMusgrave_712;0.805890142917633;0.0550441034138203;Lady Musgrave;712;1650;+6C;2;33.2294444444444;Aspat_1650
Lady Musgrave_+6C_4;LadyMusgrave_1120;0.791230142116547;0.0557016730308533;Lady Musgrave;1120;1650;+6C;4;33.0972222222222;Aspat_1650
Lady Musgrave_+9C_1;LadyMusgrave_340;0.625185310840607;0.15644346177578;Lady Musgrave;340;1650;+9C;1;35.9311111111111;Aspat_1650
Lady Musgrave_+9C_12;LadyMusgrave_2663;0.709654450416565;0.117724813520908;Lady Musgrave;2663;1650;+9C;12;35.8483333333333;Aspat_1650
Lady Musgrave_+9C_3;LadyMusgrave_4019;0.573356032371521;0.128341794013977;Lady Musgrave;4019;1650;+9C;3;36.4144444444444;Aspat_1650
Lady Musgrave_MMM_13;LadyMusgrave_189;0.744770288467407;0.0723206028342247;Lady Musgrave;189;1651;MMM;13;27.2683333333333;Aspat_1651
Lady Musgrave_MMM_7;LadyMusgrave_2100;0.716971039772034;0.0761469528079033;Lady Musgrave;2100;1651;MMM;7;27.3727777777778;Aspat_1651
Lady Musgrave_MMM_9;LadyMusgrave_289;0.746804416179657;0.0589807368814945;Lady Musgrave;289;1651;MMM;9;27.3161111111111;Aspat_1651
Lady Musgrave_+3C_10;LadyMusgrave_605;0.734789252281189;0.066135585308075;Lady Musgrave;605;1651;+3C;10;30.1222222222222;Aspat_1651
Lady Musgrave_+3C_14;LadyMusgrave_1121;0.761683940887451;0.0642177984118462;Lady Musgrave;1121;1651;+3C;14;29.9066666666667;Aspat_1651
Lady Musgrave_+3C_8;LadyMusgrave_1005;0.722819447517395;0.0648031309247017;Lady Musgrave;1005;1651;+3C;8;30.2727777777778;Aspat_1651
Lady Musgrave_+6C_11;LadyMusgrave_3156;0.733049154281616;0.0638404712080956;Lady Musgrave;3156;1651;+6C;11;32.9927777777778;Aspat_1651
Lady Musgrave_+6C_2;LadyMusgrave_2408;0.739238142967224;0.0791201516985893;Lady Musgrave;2408;1651;+6C;2;33.2294444444444;Aspat_1651
Lady Musgrave_+6C_4;LadyMusgrave_3060;0.702978789806366;0.077036514878273;Lady Musgrave;3060;1651;+6C;4;33.0972222222222;Aspat_1651
Lady Musgrave_+9C_1;LadyMusgrave_417;0.655403971672058;0.120496012270451;Lady Musgrave;417;1651;+9C;1;35.9311111111111;Aspat_1651
Lady Musgrave_+9C_12;LadyMusgrave_3168;0.538583219051361;0.138039469718933;Lady Musgrave;3168;1651;+9C;12;35.8483333333333;Aspat_1651
Lady Musgrave_+9C_3;LadyMusgrave_117;0.62141489982605;0.082765243947506;Lady Musgrave;117;1651;+9C;3;36.4144444444444;Aspat_1651
Lady Musgrave_MMM_13;LadyMusgrave_190;0.755450189113617;0.0647389143705368;Lady Musgrave;190;1652;MMM;13;27.2683333333333;Aspat_1652
Lady Musgrave_MMM_7;LadyMusgrave_2101;0.740869760513306;0.0702285394072533;Lady Musgrave;2101;1652;MMM;7;27.3727777777778;Aspat_1652
Lady Musgrave_MMM_9;LadyMusgrave_290;0.720209181308746;0.0716619864106178;Lady Musgrave;290;1652;MMM;9;27.3161111111111;Aspat_1652
Lady Musgrave_+3C_10;LadyMusgrave_606;0.704746246337891;0.0751839354634285;Lady Musgrave;606;1652;+3C;10;30.1222222222222;Aspat_1652
Lady Musgrave_+3C_14;LadyMusgrave_1122;0.682249963283539;0.0669769197702408;Lady Musgrave;1122;1652;+3C;14;29.9066666666667;Aspat_1652
Lady Musgrave_+3C_8;LadyMusgrave_1006;0.745865881443024;0.0642936155200005;Lady Musgrave;1006;1652;+3C;8;30.2727777777778;Aspat_1652
Lady Musgrave_+6C_11;LadyMusgrave_3157;0.71194726228714;0.0844669193029404;Lady Musgrave;3157;1652;+6C;11;32.9927777777778;Aspat_1652
Lady Musgrave_+6C_2;LadyMusgrave_2409;0.74753075838089;0.0705255419015884;Lady Musgrave;2409;1652;+6C;2;33.2294444444444;Aspat_1652
Lady Musgrave_+6C_4;LadyMusgrave_3061;0.664153575897217;0.0764338597655296;Lady Musgrave;3061;1652;+6C;4;33.0972222222222;Aspat_1652
Lady Musgrave_+9C_1;LadyMusgrave_418;0.636518061161041;0.100216321647167;Lady Musgrave;418;1652;+9C;1;35.9311111111111;Aspat_1652
Lady Musgrave_+9C_12;LadyMusgrave_3169;0.616989135742188;0.0669692605733871;Lady Musgrave;3169;1652;+9C;12;35.8483333333333;Aspat_1652
Lady Musgrave_+9C_3;LadyMusgrave_118;0.583638370037079;0.0886050462722778;Lady Musgrave;118;1652;+9C;3;36.4144444444444;Aspat_1652
Lady Musgrave_MMM_13;LadyMusgrave_191;0.730339169502258;0.0918285474181175;Lady Musgrave;191;1653;MMM;13;27.2683333333333;Aspat_1653
Lady Musgrave_MMM_7;LadyMusgrave_2102;0.676214277744293;0.0741492807865143;Lady Musgrave;2102;1653;MMM;7;27.3727777777778;Aspat_1653
Lady Musgrave_MMM_9;LadyMusgrave_291;0.718482375144958;0.0826524347066879;Lady Musgrave;291;1653;MMM;9;27.3161111111111;Aspat_1653
Lady Musgrave_+3C_10;LadyMusgrave_607;0.716586232185364;0.0957453101873398;Lady Musgrave;607;1653;+3C;10;30.1222222222222;Aspat_1653
Lady Musgrave_+3C_14;LadyMusgrave_1123;0.762448608875275;0.06633161008358;Lady Musgrave;1123;1653;+3C;14;29.9066666666667;Aspat_1653
Lady Musgrave_+3C_8;LadyMusgrave_1007;0.725659966468811;0.0928957313299179;Lady Musgrave;1007;1653;+3C;8;30.2727777777778;Aspat_1653
Lady Musgrave_+6C_11;LadyMusgrave_3158;0.715834259986877;0.0768958106637001;Lady Musgrave;3158;1653;+6C;11;32.9927777777778;Aspat_1653
Lady Musgrave_+6C_2;LadyMusgrave_2410;0.706937670707703;0.0708045065402985;Lady Musgrave;2410;1653;+6C;2;33.2294444444444;Aspat_1653
Lady Musgrave_+6C_4;LadyMusgrave_3062;0.763516187667847;0.081167608499527;Lady Musgrave;3062;1653;+6C;4;33.0972222222222;Aspat_1653
Lady Musgrave_+9C_1;LadyMusgrave_419;0.606484353542328;0.116506963968277;Lady Musgrave;419;1653;+9C;1;35.9311111111111;Aspat_1653
Lady Musgrave_+9C_12;LadyMusgrave_3170;0.605482459068298;0.0916904211044312;Lady Musgrave;3170;1653;+9C;12;35.8483333333333;Aspat_1653
Lady Musgrave_+9C_3;LadyMusgrave_119;0.416068613529205;0.114100836217403;Lady Musgrave;119;1653;+9C;3;36.4144444444444;Aspat_1653
