ID;Date;Time;No.;PAR;F1;F2;F3;Fm1;Fm2;Fm3;FvFm1;FvFm2;FvFm3;qc;Site.name;Genotype;Tank;Treatment;mFvFm;sdFvFm;mF;sdF;eventID
Heron_683;27/03/2022;22:10:42;1;0;0.2028;0.218;0.2586;0.6461;0.7234;0.8578;0.686;0.699;0.699;0;Heron;1770;9;MMM;0.694666666666667;0.00750555349946508;0.226466666666667;0.0288474146733002;Aspat_1770
Heron_115;27/03/2022;22:02:13;1;0;0.2434;0.238;0.2786;0.6838;0.6975;0.8211;0.644;0.659;0.661;0;Heron;1770;14;+3C;0.654666666666667;0.00929157324317758;0.253333333333333;0.0220475244264143;Aspat_1770
Heron_2322;27/03/2022;21:51:40;1;0;0.2977;0.2879;0.2801;0.7317;0.7458;0.7331;0.593;0.614;0.618;0;Heron;1770;8;+3C;0.608333333333333;0.0134288247189891;0.288566666666667;0.00881891905696687;Aspat_1770
Heron_799;27/03/2022;21:31:42;1;0;0.2259;0.2341;0.239;0.6652;0.7082;0.7107;0.66040288634997;0.669443659983056;0.663711833403687;2;Heron;1770;4;+6C;0.664519459912238;0.00457417669140152;0.233;0.00661891229734917;Aspat_1770
Heron_943;27/03/2022;21:28:15;1;0;0.2038;0.2322;0.2498;0.6696;0.7766;0.847;0.696;0.701;0.705;0;Heron;1770;2;+6C;0.700666666666667;0.0045092497528229;0.2286;0.0232103425222464;Aspat_1770
Heron_259;27/03/2022;21:22:49;1;0;0.2072;0.2312;0.2683;0.3817;0.4858;0.5723;0.457;0.524;0.531;0;Heron;1770;12;+9C;0.504;0.040853396431631;0.235566666666667;0.0307831663955048;Aspat_1770
Heron_823;27/03/2022;21:07:14;1;0;0.2796;0.3001;0.3055;0.4585;0.5435;0.566;0.39;0.448;0.46;0;Heron;1770;1;+9C;0.432666666666667;0.0374343870436439;0.295066666666667;0.0136639428179912;Aspat_1770
Heron_3135;27/03/2022;22:17:48;1;0;0.237;0.2111;0.2234;0.65;0.5968;0.6222;0.635;0.646;0.641;0;Heron;1771;13;MMM;0.640666666666667;0.00550757054728611;0.223833333333333;0.0129554364393228;Aspat_1771
Heron_624;27/03/2022;22:07:25;1;0;0.2253;0.2502;0.2615;0.5904;0.6652;0.7028;0.618;0.624;0.628;0;Heron;1771;7;MMM;0.623333333333333;0.00503322295684717;0.245666666666667;0.0185208891075276;Aspat_1771
Heron_684;27/03/2022;22:10:42;1;0;0.1637;0.1833;0.1994;0.5596;0.6246;0.6725;0.707;0.707;0.703;0;Heron;1771;9;MMM;0.705666666666667;0.00230940107675851;0.182133333333333;0.0178785719041911;Aspat_1771
Heron_116;27/03/2022;22:02:13;1;0;0.197;0.2107;0.2234;0.5772;0.6212;0.6618;0.659;0.661;0.662;0;Heron;1771;14;+3C;0.660666666666667;0.00152752523165195;0.210366666666667;0.0132031561883261;Aspat_1771
Heron_2323;27/03/2022;21:51:40;1;0;0.2043;0.2209;0.2405;0.5371;0.588;0.6403;0.62;0.624;0.624;0;Heron;1771;8;+3C;0.622666666666667;0.00230940107675851;0.2219;0.0181207063879971;Aspat_1771
Heron_800;27/03/2022;21:31:42;1;0;0.218;0.2249;0.2517;0.6769;0.697;0.7586;0.677943566257941;0.677331420373027;0.668204587397838;2;Heron;1771;4;+6C;0.674493191342935;0.00545468471406231;0.231533333333333;0.0178023406700729;Aspat_1771
Heron_944;27/03/2022;21:28:15;1;0;0.2121;0.2214;0.2434;0.6891;0.7517;0.8299;0.692;0.705;0.707;0;Heron;1771;2;+6C;0.701333333333333;0.00814452781524708;0.225633333333333;0.0160736844977539;Aspat_1771
Heron_260;27/03/2022;21:22:49;1;0;0.1906;0.2424;0.2283;0.3886;0.4404;0.4423;0.509;0.45;0.484;0;Heron;1771;12;+9C;0.481;0.0296141857899217;0.220433333333333;0.026781025621386;Aspat_1771
Heron_824;27/03/2022;21:07:14;1;0;0.2512;0.2639;0.2805;0.455;0.5093;0.5547;0.448;0.482;0.494;0;Heron;1771;1;+9C;0.474666666666667;0.0238607068908977;0.2652;0.0146931957041346;Aspat_1771
Heron_13;27/03/2022;22:11:33;1;0;0.2683;0.2977;0.2713;0.804;0.8935;0.8377;0.666;0.667;0.676;0;Heron;1772;9;MMM;0.669666666666667;0.00550757054728611;0.2791;0.0161777625152553;Aspat_1772
Heron_2080;27/03/2022;22:17:31;1;0;0.2761;0.2757;0.2644;0.8426;0.8441;0.8216;0.672;0.673;0.678;0;Heron;1772;13;MMM;0.674333333333333;0.00321455025366432;0.272066666666667;0.00664253967495364;Aspat_1772
Heron_249;27/03/2022;22:06:49;1;0;0.3157;0.3079;0.3045;0.6496;0.6427;0.6686;0.514;0.521;0.545;0;Heron;1772;7;MMM;0.526666666666667;0.0162583311976763;0.309366666666667;0.00574224114203969;Aspat_1772
Heron_1069;27/03/2022;21:55:09;1;0;0.2507;0.241;0.237;0.7434;0.7395;0.7273;0.663;0.674;0.674;0;Heron;1772;8;+3C;0.670333333333333;0.00635085296108589;0.2429;0.00704485627958441;Aspat_1772
Heron_2292;27/03/2022;22:00:59;1;0;0.241;0.24;0.239;0.7141;0.7072;0.7204;0.663;0.661;0.668;0;Heron;1772;14;+3C;0.664;0.00360555127546399;0.24;0.001;Aspat_1772
Heron_885;27/03/2022;21:57:02;1;0;0.3011;0.2727;0.2498;0.8568;0.7879;0.7356;0.649;0.654;0.66;0;Heron;1772;10;+3C;0.654333333333333;0.00550757054728611;0.274533333333333;0.0256990920721595;Aspat_1772
Heron_2360;27/03/2022;21:30:39;1;0;0.3069;0.3294;0.308;0.8045;0.8607;0.7786;0.618520820385333;0.61728825374695;0.604418186488569;2;Heron;1772;4;+6C;0.613409086873617;0.0078106992279763;0.314766666666667;0.0126847677682066;Aspat_1772
Heron_2440;27/03/2022;21:46:18;1;0;0.2517;0.238;0.2478;0.7903;0.7898;0.8196;0.682;0.699;0.698;0;Heron;1772;11;+6C;0.693;0.0095393920141694;0.245833333333333;0.00705856453773239;Aspat_1772
Heron_433;27/03/2022;21:25:06;1;0;0.2713;0.2659;0.2537;0.8045;0.8055;0.7586;0.662771908017402;0.669894475481068;0.665568151858687;2;Heron;1772;2;+6C;0.666078178452386;0.00358857035089574;0.263633333333333;0.00901628156910228;Aspat_1772
Heron_1105;27/03/2022;21:20:22;1;0;0.3142;0.3098;0.2874;0.5469;0.5386;0.5103;0.425489120497349;0.424805050129967;0.436801881246326;2;Heron;1772;12;+9C;0.429032017291214;0.00673758691799922;0.3038;0.0143721953785773;Aspat_1772
Heron_269;27/03/2022;22:21:42;1;0;0.3187;0.3299;0.2859;0.4682;0.4917;0.4707;0.319;0.329;0.393;0;Heron;1772;1;+9C;0.347;0.0401497197997695;0.3115;0.0228665694847303;Aspat_1772
Heron_737;27/03/2022;21:16:23;1;0;0.324;0.3285;0.2933;0.4834;0.4853;0.4389;0.329747621017791;0.323099113950134;0.331738437001595;2;Heron;1772;3;+9C;0.328195057323173;0.00452408180919177;0.315266666666667;0.0191562870445536;Aspat_1772
Heron_14;27/03/2022;22:11:33;1;0;0.2928;0.2551;0.2488;0.8299;0.7366;0.7243;0.647;0.654;0.657;0;Heron;1773;9;MMM;0.652666666666667;0.00513160143944689;0.265566666666667;0.0237941869651672;Aspat_1773
Heron_2081;27/03/2022;22:17:31;1;0;0.3172;0.2981;0.3074;0.8734;0.8231;0.8548;0.637;0.638;0.64;0;Heron;1773;13;MMM;0.638333333333333;0.00152752523165195;0.307566666666667;0.00955109068815355;Aspat_1773
Heron_250;27/03/2022;22:06:49;1;0;0.2937;0.2854;0.284;0.6813;0.694;0.7151;0.569;0.589;0.603;0;Heron;1773;7;MMM;0.587;0.0170880074906351;0.2877;0.00524309069156735;Aspat_1773
Heron_1070;27/03/2022;21:55:09;1;0;0.241;0.2326;0.2341;0.6975;0.719;0.7341;0.655;0.676;0.681;0;Heron;1773;8;+3C;0.670666666666667;0.0137961347243833;0.2359;0.00447995535692042;Aspat_1773
Heron_2293;27/03/2022;22:00:59;1;0;0.3138;0.2889;0.2551;0.824;0.7942;0.7229;0.619;0.636;0.647;0;Heron;1773;14;+3C;0.634;0.0141067359796659;0.285933333333333;0.0294622357151207;Aspat_1773
Heron_886;27/03/2022;21:57:02;1;0;0.2595;0.2517;0.2278;0.7283;0.7317;0.6598;0.644;0.656;0.655;0;Heron;1773;10;+3C;0.651666666666667;0.0066583281184794;0.246333333333333;0.0165173646001211;Aspat_1773
Heron_2361;27/03/2022;21:30:39;1;0;0.2967;0.2952;0.2923;0.8221;0.8377;0.8324;0.639;0.648;0.649;1;Heron;1773;4;+6C;0.645333333333333;0.00550757054728611;0.294733333333333;0.00223681320930769;Aspat_1773
Heron_2441;27/03/2022;21:46:18;1;0;0.2483;0.2659;0.2683;0.7537;0.8495;0.8436;0.671;0.687;0.682;0;Heron;1773;11;+6C;0.68;0.00818535277187246;0.260833333333333;0.0109203174557031;Aspat_1773
Heron_434;27/03/2022;21:25:06;1;0;0.2849;0.2849;0.2766;0.7654;0.7898;0.7869;0.627776326103998;0.639275766016713;0.648494090735799;2;Heron;1773;2;+6C;0.638515394285503;0.0103797912653335;0.282133333333333;0.00479200723427388;Aspat_1773
Heron_1106;27/03/2022;21:20:22;1;0;0.3162;0.3021;0.307;0.4658;0.4795;0.4858;0.321167883211679;0.369968717413973;0.368052696582956;2;Heron;1773;12;+9C;0.353063099069536;0.0276386754371604;0.308433333333333;0.00715844489629789;Aspat_1773
Heron_270;27/03/2022;22:21:42;1;0;0.3226;0.3309;0.3221;0.4174;0.4467;0.4462;0.227;0.259;0.278;0;Heron;1773;1;+9C;0.254666666666667;0.0257746645629644;0.3252;0.00494267134250298;Aspat_1773
Heron_738;27/03/2022;21:16:23;1;0;0.2747;0.327;0.3334;0.3622;0.4272;0.455;0.241579237990061;0.234550561797753;0.267252747252747;2;Heron;1773;3;+9C;0.247794182346854;0.0172141622916053;0.3117;0.0322023291083114;Aspat_1773
Heron_15;27/03/2022;22:11:33;1;0;0.2283;0.2336;0.2586;0.6364;0.6628;0.7243;0.641;0.647;0.643;0;Heron;1774;9;MMM;0.643666666666667;0.0030550504633039;0.240166666666667;0.0161821918581301;Aspat_1774
Heron_2082;27/03/2022;22:17:31;1;0;0.2551;0.2234;0.2659;0.6833;0.6168;0.7473;0.627;0.638;0.644;0;Heron;1774;13;MMM;0.636333333333333;0.00862167810425172;0.248133333333333;0.0220898921077794;Aspat_1774
Heron_251;27/03/2022;22:06:49;1;0;0.2923;0.2937;0.3167;0.6686;0.6994;0.7488;0.563;0.58;0.577;0;Heron;1774;7;MMM;0.573333333333333;0.00907377172587747;0.3009;0.0137010948467631;Aspat_1774
Heron_1071;27/03/2022;21:55:09;1;0;0.2219;0.2253;0.2502;0.6359;0.6813;0.7713;0.651;0.669;0.676;0;Heron;1774;8;+3C;0.665333333333333;0.0128970280814354;0.232466666666667;0.0154513214105892;Aspat_1774
Heron_2294;27/03/2022;22:00:59;1;0;0.263;0.2708;0.2986;0.6774;0.7336;0.7942;0.612;0.631;0.624;0;Heron;1774;14;+3C;0.622333333333333;0.00960902353693306;0.277466666666667;0.0187129188886537;Aspat_1774
Heron_887;27/03/2022;21:57:02;1;0;0.2175;0.2512;0.2586;0.6261;0.7576;0.7761;0.653;0.668;0.667;0;Heron;1774;10;+3C;0.662666666666667;0.00838649708360609;0.242433333333333;0.0219076090282197;Aspat_1774
Heron_2362;27/03/2022;21:30:39;1;0;0.263;0.3006;0.3123;0.7097;0.8123;0.826;0.629420882062843;0.629939677459067;0.621912832929782;2;Heron;1774;4;+6C;0.627091130817231;0.00449203338413156;0.291966666666667;0.025758946665835;Aspat_1774
Heron_2442;27/03/2022;21:46:18;1;0;0.2136;0.2204;0.2248;0.6676;0.7043;0.7297;0.68;0.687;0.692;0;Heron;1774;11;+6C;0.686333333333333;0.00602771377334166;0.2196;0.00564269439186635;Aspat_1774
Heron_435;27/03/2022;21:25:06;1;0;0.2679;0.2761;0.2786;0.7082;0.7234;0.7683;0.621717029087828;0.618330107824164;0.637381231289861;2;Heron;1774;2;+6C;0.625809456067284;0.0101635276977507;0.2742;0.0055973207876626;Aspat_1774
Heron_271;27/03/2022;22:21:42;1;0;0.2375;0.306;0.3109;0.347;0.5029;0.5039;0.315;0.392;0.383;0;Heron;1774;1;+9C;0.363333333333333;0.0420990894596704;0.2848;0.0410362035281043;Aspat_1774
Heron_16;27/03/2022;22:11:33;1;0;0.26;0.261;0.261;0.675;0.6945;0.7141;0.615;0.624;0.634;0;Heron;1775;9;MMM;0.624333333333333;0.00950438495292218;0.260666666666667;0.000577350269189626;Aspat_1775
Heron_2083;27/03/2022;22:17:31;1;0;0.2048;0.2224;0.2463;0.5987;0.654;0.7268;0.658;0.66;0.661;0;Heron;1775;13;MMM;0.659666666666667;0.00152752523165195;0.2245;0.0208295463224718;Aspat_1775
Heron_252;27/03/2022;22:06:49;1;0;0.281;0.2825;0.2761;0.6593;0.6896;0.6549;0.574;0.59;0.578;0;Heron;1775;7;MMM;0.580666666666667;0.00832666399786454;0.279866666666667;0.0033471380810079;Aspat_1775
Heron_1072;27/03/2022;21:55:09;1;0;0.2204;0.2111;0.2297;0.6564;0.6486;0.6989;0.664;0.674;0.671;0;Heron;1775;8;+3C;0.669666666666667;0.00513160143944689;0.2204;0.00929999999999999;Aspat_1775
Heron_2295;27/03/2022;22:00:59;1;0;0.2561;0.2747;0.2845;0.6628;0.7195;0.739;0.614;0.618;0.615;0;Heron;1775;14;+3C;0.615666666666667;0.00208166599946613;0.271766666666667;0.0144254404900971;Aspat_1775
Heron_888;27/03/2022;21:57:02;1;0;0.197;0.2273;0.2287;0.5547;0.6461;0.6564;0.645;0.648;0.652;0;Heron;1775;10;+3C;0.648333333333333;0.00351188458428425;0.217666666666667;0.0179115419027322;Aspat_1775
Heron_2363;27/03/2022;21:30:39;1;0;0.2287;0.2283;0.2507;0.6593;0.6603;0.7302;0.653;0.654;0.657;1;Heron;1775;4;+6C;0.654666666666667;0.00208166599946613;0.2359;0.0128187362871696;Aspat_1775
Heron_2443;27/03/2022;21:46:18;1;0;0.2023;0.2268;0.2449;0.6251;0.7028;0.762;0.676;0.677;0.679;0;Heron;1775;11;+6C;0.677333333333333;0.00152752523165195;0.224666666666667;0.0213799750545536;Aspat_1775
Heron_436;27/03/2022;21:25:06;1;0;0.263;0.2727;0.2835;0.6857;0.6808;0.7009;0.616450342715473;0.599441833137485;0.595520045655586;2;Heron;1775;2;+6C;0.603804073836181;0.0111261490053298;0.273066666666667;0.0102549175195773;Aspat_1775
Heron_272;27/03/2022;22:21:42;1;0;0.2527;0.2659;0.3074;0.3905;0.4443;0.5039;0.353;0.402;0.39;0;Heron;1775;1;+9C;0.381666666666667;0.0255408170059874;0.275333333333333;0.0285440595104013;Aspat_1775
Heron_2140;27/03/2022;22:18:42;1;0;0.281;0.2678;0.2278;0.7937;0.7678;0.6334;0.646;0.651;0.64;0;Heron;1776;13;MMM;0.645666666666667;0.00550757054728611;0.258866666666667;0.0277022261440003;Aspat_1776
Heron_3140;27/03/2022;22:11:54;1;0;0.3084;0.3138;0.281;0.8182;0.8465;0.7717;0.623;0.629;0.636;0;Heron;1776;9;MMM;0.629333333333333;0.00650640709864772;0.301066666666667;0.0175867374272016;Aspat_1776
Heron_477;27/03/2022;22:05:59;1;0;0.3314;0.3045;0.2854;0.8524;0.804;0.7356;0.611;0.621;0.612;0;Heron;1776;7;MMM;0.614666666666667;0.00550757054728611;0.3071;0.0231099545650787;Aspat_1776
Heron_2244;27/03/2022;22:02:29;1;0;0.2913;0.2835;0.3006;0.8426;0.8065;0.8475;0.654;0.648;0.645;0;Heron;1776;14;+3C;0.649;0.00458257569495584;0.2918;0.0085609578903298;Aspat_1776
Heron_377;27/03/2022;21:53:57;1;0;0.3109;0.237;0.24;0.806;0.6369;0.7185;0.614;0.628;0.666;0;Heron;1776;8;+3C;0.636;0.0269072480941474;0.262633333333333;0.0418270646033562;Aspat_1776
Heron_573;27/03/2022;21:56:44;1;0;0.3138;0.2972;0.3035;0.8705;0.8289;0.9081;0.64;0.642;0.666;0;Heron;1776;10;+3C;0.649333333333333;0.0144683562761405;0.304833333333333;0.00837993635616246;Aspat_1776
Heron_2356;27/03/2022;21:25:24;1;0;0.261;0.2224;0.2258;0.8881;0.7693;0.7732;0.706;0.711;0.708;1;Heron;1776;2;+6C;0.708333333333333;0.00251661147842359;0.2364;0.0213719442260174;Aspat_1776
Heron_2444;27/03/2022;21:29:54;1;0;0.2405;0.2478;0.2229;0.7683;0.8065;0.7307;0.687;0.693;0.695;0;Heron;1776;4;+6C;0.691666666666667;0.00416333199893221;0.237066666666667;0.0128001302076711;Aspat_1776
Heron_565;27/03/2022;21:34:22;1;0;0.2659;0.2825;0.2683;0.8509;0.8876;0.8729;0.688;0.682;0.693;0;Heron;1776;11;+6C;0.687666666666667;0.00550757054728605;0.272233333333333;0.00897180769596256;Aspat_1776
Heron_2520;27/03/2022;21:16:39;1;0;0.1794;0.2087;0.1984;0.4022;0.4946;0.4858;0.554;0.578;0.592;0;Heron;1776;3;+9C;0.574666666666667;0.0192180470738661;0.1955;0.0148637142060792;Aspat_1776
Heron_2528;27/03/2022;21:23:06;1;0;0.2615;0.2889;0.2581;0.6833;0.7991;0.7287;0.617;0.639;0.646;0;Heron;1776;12;+9C;0.634;0.0151327459504216;0.2695;0.0168866811422493;Aspat_1776
Heron_2696;27/03/2022;22:21:25;1;0;0.2605;0.3319;0.3157;0.4575;0.6417;0.6305;0.431;0.483;0.499;0;Heron;1776;1;+9C;0.471;0.0355527776692624;0.3027;0.0374331403972469;Aspat_1776
Kelso_2048;10/03/2022;22:33:09;1;0;0.237;0.2146;0.1848;0.8109;0.7463;0.6486;0.708;0.713;0.715;0;Kelso;942;11;MMM;0.712;0.00360555127546399;0.212133333333333;0.026187274263148;Aspat_942
Kelso_457;10/03/2022;22:19:11;1;0;0.2468;0.2331;0.2488;0.8412;0.8245;0.8543;0.706609605325725;0.71728320194057;0.708767411916189;2;Kelso;942;4;MMM;0.710886739727495;0.00564358741873803;0.2429;0.00854575918219089;Aspat_942
Kelso_825;10/03/2022;22:37:34;1;0;0.217;0.2195;0.2199;0.8133;0.8236;0.7996;0.733;0.734;0.725;0;Kelso;942;14;MMM;0.730666666666667;0.00493288286231625;0.2188;0.00157162336455018;Aspat_942
Kelso_2188;10/03/2022;22:13:22;1;0;0.2576;0.2605;0.2742;0.7884;0.8055;0.8006;0.67326230339929;0.676598386095593;0.657506869847614;2;Kelso;942;13;+3C;0.669122519780832;0.0101968060914901;0.2641;0.00886622805932714;Aspat_942
Kelso_2240;10/03/2022;21:59:42;1;0;0.2507;0.2234;0.2253;0.8724;0.7424;0.8099;0.713;0.699;0.722;0;Kelso;942;1;+3C;0.711333333333333;0.0115902257671425;0.233133333333333;0.0152428125138812;Aspat_942
Kelso_521;10/03/2022;22:01:47;1;0;0.2434;0.2395;0.2405;0.8715;0.8495;0.828;0.721;0.718;0.71;0;Kelso;942;3;+3C;0.716333333333333;0.00568624070307733;0.241133333333333;0.00202566861389847;Aspat_942
Kelso_2380;10/03/2022;21:45:42;1;0;0.2243;0.2292;0.219;0.8084;0.8333;0.7835;0.722;0.725;0.721;0;Kelso;942;15;+6C;0.722666666666667;0.00208166599946613;0.224166666666667;0.00510130702206143;Aspat_942
Kelso_2776;10/03/2022;21:26:46;1;0;0.2346;0.2326;0.2361;0.8504;0.8514;0.8509;0.724;0.727;0.723;0;Kelso;942;5;+6C;0.724666666666667;0.00208166599946613;0.234433333333333;0.00175594229214212;Aspat_942
Kelso_3120;10/03/2022;21:42:34;1;0;0.258;0.2639;0.2561;0.8299;0.8935;0.8358;0.689119170984456;0.70464465584779;0.693586982531706;2;Kelso;942;9;+6C;0.695783603121317;0.00799243558444057;0.259333333333333;0.0040673496694203;Aspat_942
Kelso_2524;10/03/2022;21:05:13;1;0;0.0254;0.0425;0.0508;0.0587;0.0904;0.1056;0.567;0.53;0.519;0;Kelso;942;6;+9C;0.538666666666667;0.0251462389500564;0.0395666666666667;0.0129515764806194;Aspat_942
Kelso_2544;10/03/2022;21:32:15;1;0;0.0523;0.0655;0.0894;0.0748;0.0997;0.1188;0.300802139037433;0.343029087261785;0.247474747474747;2;Kelso;942;2;+9C;0.297101991257988;0.0478845098463634;0.0690666666666667;0.0188054070238677;Aspat_942
Kelso_2616;10/03/2022;21:19:11;1;0;0.2214;0.2424;0.2537;0.2801;0.3592;0.3851;0.209568011424491;0.325167037861915;0.341210075305115;2;Kelso;942;16;+9C;0.291981708197174;0.0718217085873466;0.239166666666667;0.0163909527890642;Aspat_942
Kelso_2049;10/03/2022;22:33:09;1;0;0.3167;0.2903;0.2835;0.892;0.8842;0.8837;0.645;0.672;0.679;0;Kelso;943;11;MMM;0.665333333333333;0.0179536440126603;0.296833333333333;0.0175377687672444;Aspat_943
Kelso_826;10/03/2022;22:37:34;1;0;0.3201;0.3226;0.3157;0.8368;0.85;0.846;0.617;0.62;0.627;0;Kelso;943;14;MMM;0.621333333333333;0.00513160143944689;0.319466666666667;0.0034933269720044;Aspat_943
Kelso_2189;10/03/2022;22:13:22;1;0;0.3245;0.3142;0.3231;0.8543;0.8177;0.8583;0.620156853564322;0.615751498104439;0.623558196434813;2;Kelso;943;13;+3C;0.619822182701191;0.00391409480535893;0.3206;0.00558659108938538;Aspat_943
Kelso_2241;10/03/2022;21:59:42;1;0;0.238;0.2703;0.2473;0.8592;0.9003;0.8524;0.723;0.7;0.71;0;Kelso;943;1;+3C;0.711;0.0115325625946708;0.251866666666667;0.0166271865729995;Aspat_943
Kelso_522;10/03/2022;22:01:47;1;0;0.3275;0.3104;0.2957;0.8319;0.8099;0.7908;0.606;0.617;0.626;0;Kelso;943;3;+3C;0.616333333333333;0.0100166528008778;0.3112;0.0159150871816651;Aspat_943
Kelso_2381;10/03/2022;21:45:42;1;0;0.2805;0.259;0.2669;0.8553;0.8133;0.8543;0.672;0.681;0.688;0;Kelso;943;15;+6C;0.680333333333333;0.0080208062770106;0.2688;0.0108752011475651;Aspat_943
Kelso_2777;10/03/2022;21:26:46;1;0;0.2375;0.2429;0.26;0.4238;0.4291;0.4868;0.439;0.434;0.466;0;Kelso;943;5;+6C;0.446333333333333;0.0172143351115672;0.2468;0.0117460631702711;Aspat_943
Kelso_3121;10/03/2022;21:42:34;1;0;0.2967;0.2967;0.2952;0.849;0.8187;0.89;0.650530035335689;0.637596189080249;0.668314606741573;2;Kelso;943;9;+6C;0.65214694371917;0.0154229079762642;0.2962;0.000866025403784439;Aspat_943
Kelso_2525;10/03/2022;21:05:13;1;0;0.0303;0.0367;0.0489;0.066;0.0777;0.1041;0.541;0.528;0.531;0;Kelso;943;6;+9C;0.533333333333333;0.00680685928555405;0.0386333333333333;0.0094495149787348;Aspat_943
Kelso_2545;10/03/2022;21:32:15;1;0;0.0772;0.0934;0.1432;0.0997;0.1422;0.2058;0.22567703109328;0.343178621659634;0.304178814382896;2;Kelso;943;2;+9C;0.29101148904527;0.0598472203933979;0.1046;0.0343959299917883;Aspat_943
Kelso_2617;10/03/2022;21:19:11;1;0;0.1726;0.1726;0.1324;0.194;0.2136;0.1887;0.110309278350516;0.191947565543071;0.298357180710122;2;Kelso;943;16;+9C;0.200204674867903;0.0942954839123468;0.1592;0.023209480821423;Aspat_943
Kelso_2050;10/03/2022;22:33:09;1;0;0.2405;0.2302;0.2507;0.7693;0.7458;0.8109;0.687;0.691;0.691;0;Kelso;944;11;MMM;0.689666666666667;0.00230940107675844;0.240466666666667;0.0102500406503259;Aspat_944
Kelso_459;10/03/2022;22:19:11;1;0;0.2522;0.2507;0.2693;0.8001;0.7517;0.8011;0.684789401324834;0.666489290940535;0.663837223817251;2;Kelso;944;4;MMM;0.671705305360873;0.0114084854561068;0.2574;0.0103329569823938;Aspat_944
Kelso_827;10/03/2022;22:37:34;1;0;0.2067;0.2116;0.2253;0.7517;0.7649;0.8035;0.725;0.723;0.72;0;Kelso;944;14;MMM;0.722666666666667;0.00251661147842359;0.214533333333333;0.00964071228350548;Aspat_944
Kelso_2242;10/03/2022;21:59:42;1;0;0.2195;0.2356;0.2375;0.7698;0.8333;0.846;0.715;0.717;0.719;0;Kelso;944;1;+3C;0.717;0.002;0.230866666666667;0.00988955678144037;Aspat_944
Kelso_523;10/03/2022;22:01:47;1;0;0.2405;0.2595;0.2566;0.7219;0.8079;0.8377;0.667;0.679;0.694;0;Kelso;944;3;+3C;0.68;0.0135277492584686;0.2522;0.0102357217625334;Aspat_944
Kelso_2382;10/03/2022;21:45:42;1;0;0.1872;0.2023;0.2053;0.7126;0.7556;0.7356;0.737;0.732;0.721;0;Kelso;944;15;+6C;0.73;0.00818535277187246;0.198266666666667;0.00970068726087659;Aspat_944
Kelso_2526;10/03/2022;21:05:13;1;0;0.0645;0.0626;0.0899;0.0938;0.1285;0.1789;0.313;0.513;0.497;0;Kelso;944;6;+9C;0.441;0.111139551915598;0.0723333333333333;0.0152428125138812;Aspat_944
Kelso_2546;10/03/2022;21:32:15;1;0;0.1036;0.1325;0.1241;0.1447;0.196;0.1657;0.28403593642018;0.323979591836735;0.251056125528063;2;Kelso;944;2;+9C;0.286357217928326;0.0365171089422212;0.120066666666667;0.0148661808590281;Aspat_944
Kelso_2618;10/03/2022;21:19:11;1;0;0.2717;0.2776;0.2307;0.3729;0.4154;0.3143;0.271386430678466;0.331728454501685;0.265987909640471;2;Kelso;944;16;+9C;0.289700931606874;0.0364968562735863;0.26;0.0255454496926556;Aspat_944
Kelso_2051;10/03/2022;22:33:09;1;0;0.3025;0.3001;0.2986;0.8387;0.8587;0.8891;0.639;0.651;0.664;0;Kelso;945;11;MMM;0.651333333333333;0.0125033328890074;0.3004;0.00196723155729061;Aspat_945
Kelso_828;10/03/2022;22:37:34;1;0;0.261;0.2542;0.2458;0.8226;0.8392;0.8421;0.683;0.697;0.708;0;Kelso;945;14;MMM;0.696;0.0125299640861416;0.253666666666667;0.0076140221521436;Aspat_945
Kelso_2191;10/03/2022;22:13:22;1;0;0.328;0.3231;0.3152;0.9062;0.8627;0.8343;0.638;0.625;0.622;1;Kelso;945;13;+3C;0.628333333333333;0.00850490054811539;0.3221;0.00645832795698703;Aspat_945
Kelso_2243;10/03/2022;21:59:42;1;0;0.2742;0.2522;0.2366;0.7849;0.7962;0.7874;0.651;0.683;0.7;0;Kelso;945;1;+3C;0.678;0.0248797106092494;0.254333333333333;0.0188905620174026;Aspat_945
Kelso_524;10/03/2022;22:01:47;1;0;0.2766;0.3236;0.3426;0.7586;0.8358;0.8734;0.635;0.613;0.608;0;Kelso;945;3;+3C;0.618666666666667;0.0143643076176102;0.314266666666667;0.0339754813554324;Aspat_945
Kelso_2383;10/03/2022;21:45:42;1;0;0.2674;0.2595;0.2674;0.7107;0.6945;0.7444;0.624;0.626;0.641;0;Kelso;945;15;+6C;0.630333333333333;0.00929157324317758;0.264766666666667;0.00456106712659805;Aspat_945
Kelso_2779;10/03/2022;21:46:37;1;0;0.2581;0.2556;0.2414;0.8402;0.8851;0.8798;0.692811235420138;0.711219071291379;0.725619458967947;2;Kelso;945;5;+6C;0.709883255226488;0.0164448528880671;0.2517;0.00900721932674007;Aspat_945
Kelso_2527;10/03/2022;21:05:13;1;0;0.0415;0.0469;0.0362;0.0782;0.0919;0.0714;0.469;0.489;0.493;0;Kelso;945;6;+9C;0.483666666666667;0.0128582010146573;0.0415333333333333;0.00535007788105307;Aspat_945
Kelso_2164;10/03/2022;22:43:08;1;0;0.238;0.2414;0.2175;0.7903;0.868;0.7918;0.699;0.722;0.725;0;Kelso;946;14;MMM;0.715333333333333;0.0142243921955679;0.2323;0.012929423807734;Aspat_946
