Reef.name;Site name;Morph;Collection date;Species;Genotype;Type;Depth;Time;% colony collected;Health Chart;Comments;Tide_adjust;Depth_corrected;Lat;Lon;eventID
Martin;Martin;NA;02/03/2022;Aspat;592;NA;3.3;02/03/2022 10:51;20;C3/C4;NA;2.49202344767412;0,8;-14,780162;145,358309;Aspat_592
Martin;Martin;NA;02/03/2022;Aspat;593;NA;1.6;02/03/2022 14:03;20;C2/C3;NA;0.844078978758596;0,8;-14,780093;145,358165;Aspat_593
Martin;Martin;NA;02/03/2022;Aspat;594;NA;1.2;02/03/2022 14:05;15;C3;NA;0.831984637749426;0,4;-14,780077;145,358147;Aspat_594
Martin;Martin;NA;02/03/2022;Aspat;595;NA;1.5;02/03/2022 14:07;15;C2/C3;NA;0.820139791412565;0,7;-14,780078;145,358134;Aspat_595
Martin;Martin;NA;02/03/2022;Aspat;596;NA;1.4;02/03/2022 14:12;20;C2;NA;0.791640519246707;0,6;-14,780086;145,358066;Aspat_596
Martin;Martin;NA;02/03/2022;Aspat;597;NA;1.2;02/03/2022 14:15;20;C3;NA;0.775319752338126;0,4;-14,78007;145,358059;Aspat_597
Martin;Martin;NA;02/03/2022;Aspat;598;NA;1;02/03/2022 14:18;15;C2/C3;NA;0.759595557218415;0,2;-14,780034;145,357997;Aspat_598
No Name;No Name;NA;03/03/2022;Aspat;599;NA;4.5;03/03/2022 09:08;5;C4;NA;2.45137097657693;2;-14,651159;145,638351;Aspat_599
No Name;No Name;NA;03/03/2022;Aspat;600;NA;4.9;03/03/2022 09:11;20;C4;NA;2.45957513456727;2,4;-14,651118;145,638346;Aspat_600
No Name;No Name;NA;03/03/2022;Aspat;601;NA;5.4;03/03/2022 09:12;10;D3/D4;NA;2.46217560085631;2,9;-14,651131;145,638398;Aspat_601
No Name;No Name;NA;03/03/2022;Aspat;602;NA;3.8;03/03/2022 09:20;20;D3;NA;2.48054031646366;1,3;-14,651076;145,638429;Aspat_602
No Name;No Name;NA;03/03/2022;Aspat;603;NA;4.4;03/03/2022 09:24;10;C4;NA;2.4880821930823;1,9;-14,651058;145,638442;Aspat_603
No Name;No Name;NA;03/03/2022;Aspat;604;NA;4.2;03/03/2022 09:25;40;C4;NA;2.48979543193777;1,7;-14,651071;145,638462;Aspat_604
No Name;No Name;NA;03/03/2022;Aspat;605;NA;3.5;03/03/2022 09:27;10;C3/C4;NA;2.49301447485881;1;-14,651021;145,638478;Aspat_605
No Name;No Name;NA;03/03/2022;Aspat;606;NA;5.5;03/03/2022 09:26;10;C4;NA;2.49143955983879;3;-14,651033;145,638499;Aspat_606
No Name;No Name;NA;03/03/2022;Aspat;607;NA;3.1;03/03/2022 09:35;40;C4;NA;2.50311131875587;0,6;-14,650986;145,638495;Aspat_607
No Name;No Name;NA;03/03/2022;Aspat;608;NA;2.9;03/03/2022 09:42;10;D3;NA;2.50827652115181;0,4;-14,650954;145,638451;Aspat_608
No Name;No Name;NA;03/03/2022;Aspat;609;NA;2.9;03/03/2022 09:42;10;D3;NA;2.50827652115181;0,4;-14,650948;145,638461;Aspat_609
No Name;No Name;NA;03/03/2022;Aspat;610;NA;2.6;03/03/2022 09:43;10;C3/C4;NA;2.50873368559454;0,1;-14,650922;145,638477;Aspat_610
No Name;No Name;NA;03/03/2022;Aspat;611;NA;2.8;03/03/2022 09:44;10;C3/C4;NA;2.50912056501918;0,3;-14,65089;145,638455;Aspat_611
No Name;No Name;NA;03/03/2022;Aspat;612;NA;2.7;03/03/2022 09:44;10;C3/C4;NA;2.50912056501918;0,2;-14,650928;145,638471;Aspat_612
No Name;No Name;NA;03/03/2022;Aspat;613;NA;2.8;03/03/2022 09:45;20;C3;NA;2.5094371354414;0,3;-14,650919;145,638458;Aspat_613
No Name;No Name;NA;03/03/2022;Aspat;614;NA;2.6;03/03/2022 09:46;10;C3/C4;NA;2.50968337723565;0,1;-14,650953;145,63847;Aspat_614
No Name;No Name;NA;03/03/2022;Aspat;615;NA;2.8;03/03/2022 09:49;10;C3;NA;2.51;0,3;-14,650938;145,638409;Aspat_615
No Name;No Name;NA;03/03/2022;Aspat;616;NA;2.8;03/03/2022 09:51;20;C3/C4;NA;2.50987218029803;0,3;-14,650937;145,638408;Aspat_616
No Name;No Name;NA;03/03/2022;Aspat;617;NA;2.6;03/03/2022 09:54;20;C3/C4;NA;2.50920122191153;0,1;-14,65096;145,638414;Aspat_617
No Name;No Name;NA;03/03/2022;Aspat;618;NA;2.8;03/03/2022 10:00;20;D3;NA;2.50613601651836;0,3;-14,650954;145,638411;Aspat_618
No Name;No Name;NA;03/03/2022;Aspat;619;NA;2.7;03/03/2022 10:01;20;C3/C4;NA;2.50540213962131;0,2;-14,650949;145,638396;Aspat_619
No Name;No Name;NA;03/03/2022;Aspat;620;NA;2.6;03/03/2022 10:01;20;C3;NA;2.50540213962131;0,1;-14,650998;145,638434;Aspat_620
No Name;No Name;NA;03/03/2022;Aspat;621;NA;2.6;03/03/2022 10:01;20;C3/C4;NA;2.50540213962131;0,1;-14,650997;145,638415;Aspat_621
No Name;No Name;NA;03/03/2022;Aspat;622;NA;6;03/03/2022 09:03;10;C3;NA;2.43636527008464;3,6;-14,651201;145,638293;Aspat_622
No Name;No Name;NA;03/03/2022;Aspat;623;NA;6;03/03/2022 09:05;5;C5;NA;2.44256628368955;3,6;-14,6512;145,638224;Aspat_623
No Name;No Name;NA;03/03/2022;Aspat;624;NA;5.8;03/03/2022 09:08;5;C4;NA;2.45137097657693;3,3;-14,651162;145,638217;Aspat_624
No Name;No Name;NA;03/03/2022;Aspat;625;NA;5.3;03/03/2022 09:11;5;C5;NA;2.45957513456727;2,8;-14,651146;145,638232;Aspat_625
No Name;No Name;NA;03/03/2022;Aspat;626;NA;3.3;03/03/2022 09:15;5;C4;NA;2.46957198367324;0,8;-14,651045;145,638315;Aspat_626
No Name;No Name;NA;03/03/2022;Aspat;627;NA;2.8;03/03/2022 09:17;5;C3;NA;2.47416387422612;0,3;-14,651014;145,638331;Aspat_627
No Name;No Name;NA;03/03/2022;Aspat;628;NA;2.9;03/03/2022 09:20;8;D4;NA;2.48054031646366;0,4;-14,650944;145,638312;Aspat_628
No Name;No Name;NA;03/03/2022;Aspat;629;NA;2.6;03/03/2022 09:22;8;C5;NA;2.48444881163003;0,1;-14,650926;145,638278;Aspat_629
No Name;No Name;NA;03/03/2022;Aspat;630;NA;3;03/03/2022 09:24;15;C3;NA;2.4880821930823;0,5;-14,650905;145,638249;Aspat_630
No Name;No Name;NA;03/03/2022;Aspat;631;NA;2.8;03/03/2022 09:26;7;D5;NA;2.49143955983879;0,3;-14,650885;145,638248;Aspat_631
No Name;No Name;NA;03/03/2022;Aspat;632;NA;4;03/03/2022 09:28;5;C3;NA;2.49452007936209;1,5;-14,65091;145,638211;Aspat_632
No Name;No Name;NA;03/03/2022;Aspat;633;NA;3.9;03/03/2022 09:29;5;C2;NA;2.49595628000974;1,4;-14,650916;145,638216;Aspat_633
No Name;No Name;NA;03/03/2022;Aspat;634;NA;3.9;03/03/2022 09:34;5;D3;NA;2.50209326003918;1,4;-14,650912;145,638227;Aspat_634
No Name;No Name;NA;03/03/2022;Aspat;635;NA;3;03/03/2022 09:37;5;D3;NA;2.50493756802077;0,5;-14,650911;145,638238;Aspat_635
No Name;No Name;NA;03/03/2022;Aspat;636;NA;3;03/03/2022 09:39;6;D4;NA;2.50648362290646;0,5;-14,65091;145,638233;Aspat_636
No Name;No Name;NA;03/03/2022;Aspat;637;NA;2.6;03/03/2022 09:43;5;D4;NA;2.50873368559454;0,1;-14,65086;145,638305;Aspat_637
No Name;No Name;NA;03/03/2022;Aspat;638;NA;3.5;03/03/2022 09:48;5;C5;NA;2.50996481823882;1;-14,650802;145,63836;Aspat_638
No Name;No Name;NA;03/03/2022;Aspat;639;NA;2.3;03/03/2022 09:50;10;C6;NA;2.50996804453134;-0,2;-14,650828;145,638419;Aspat_639
No Name;No Name;NA;03/03/2022;Aspat;640;NA;2.5;03/03/2022 09:51;12;C4;NA;2.50987218029803;0;-14,650853;145,638456;Aspat_640
No Name;No Name;NA;03/03/2022;Aspat;641;NA;2.8;03/03/2022 09:53;7;D3;NA;2.50948875595354;0,3;-14,650855;145,638471;Aspat_641
No Name;No Name;NA;03/03/2022;Aspat;642;NA;3.1;03/03/2022 09:57;5;D3;NA;2.50795557992155;0,6;-14,65088;145,638513;Aspat_642
No Name;No Name;NA;03/03/2022;Aspat;643;NA;4.2;03/03/2022 09:58;7;D6;NA;2.50741278007229;1,7;-14,650851;145,638511;Aspat_643
No Name;No Name;NA;03/03/2022;Aspat;644;NA;3.8;03/03/2022 10:06;10;C5;NA;2.50077992942308;1,3;-14,65106;145,638459;Aspat_644
No Name;No Name;NA;03/03/2022;Aspat;645;NA;3.2;03/03/2022 10:10;5;C5;NA;2.49594273551823;0,7;-14,651079;145,638409;Aspat_645
No Name;No Name;NA;03/03/2022;Aspat;646;NA;3.1;03/03/2022 10:13;5;C5;NA;2.49165353788963;0,6;-14,651089;145,638403;Aspat_646
No Name;No Name;NA;03/03/2022;Aspat;647;NA;3.4;03/03/2022 10:15;5;C4;NA;2.48848059300606;0,9;-14,651097;145,638401;Aspat_647
No Name;No Name;NA;03/03/2022;Aspat;648;NA;4;03/03/2022 10:17;6;C6;NA;2.48505786106788;1,5;-14,651094;145,638389;Aspat_648
No Name;No Name;NA;03/03/2022;Aspat;649;NA;3.7;03/03/2022 10:20;5;D4;NA;2.4794574671484;1,2;-14,651103;145,638376;Aspat_649
No Name;No Name;NA;03/03/2022;Aspat;650;NA;4.4;03/03/2022 10:24;6;D4;NA;2.47112527511363;1,9;-14,6511;145,638356;Aspat_650
No Name;No Name;NA;03/03/2022;Aspat;651;NA;5.9;03/03/2022 10:27;5;C6;NA;2.46423233769639;3,4;-14,65113;145,63841;Aspat_651
Mackay;Mackay;NA;04/03/2022;Aspat;652;NA;2.5;04/03/2022 09:00;15;D4;NA;2.52131545342566;0;-16,038632;145,651362;Aspat_652
Mackay;Mackay;NA;04/03/2022;Aspat;653;NA;2.3;04/03/2022 09:03;10;C3;NA;2.54206680840814;-0,2;-16,038646;145,651393;Aspat_653
Mackay;Mackay;NA;04/03/2022;Aspat;654;NA;2.2;04/03/2022 09:05;20;C3;NA;2.55563423496032;-0,4;-16,038669;145,651398;Aspat_654
Mackay;Mackay;NA;04/03/2022;Aspat;655;NA;2.2;04/03/2022 09:07;10;C4;NA;2.56898403291687;-0,4;-16,038696;145,651379;Aspat_655
Mackay;Mackay;NA;04/03/2022;Aspat;656;NA;2.1;04/03/2022 09:10;10;C4;NA;2.58859299462567;-0,5;-16,03871;145,651384;Aspat_656
Mackay;Mackay;NA;04/03/2022;Aspat;657;NA;2.3;04/03/2022 09:11;15;D4;NA;2.59501672586382;-0,3;-16,038723;145,651377;Aspat_657
Mackay;Mackay;NA;04/03/2022;Aspat;658;NA;2.3;04/03/2022 09:13;10;C2;NA;2.60769275890716;-0,3;-16,038737;145,651368;Aspat_658
Mackay;Mackay;NA;04/03/2022;Aspat;659;NA;2.4;04/03/2022 09:14;20;C2/C3;NA;2.61394422538098;-0,2;-16,038754;145,651355;Aspat_659
Mackay;Mackay;NA;04/03/2022;Aspat;660;NA;2.4;04/03/2022 09:15;20;C3/E3;NA;2.62013744126951;-0,2;-16,038734;145,65131;Aspat_660
Mackay;Mackay;NA;04/03/2022;Aspat;661;NA;2.2;04/03/2022 09:20;15;C3/E3;NA;2.65021561345965;-0,5;-16,038726;145,651299;Aspat_661
Mackay;Mackay;NA;04/03/2022;Aspat;662;NA;2.6;04/03/2022 09:22;15;B4/D2;NA;2.66182514411402;-0,1;-16,038702;145,651301;Aspat_662
Mackay;Mackay;NA;04/03/2022;Aspat;663;NA;3.2;04/03/2022 09:25;10;D4;NA;2.67877796507721;0,5;-16,038701;145,651265;Aspat_663
Mackay;Mackay;NA;04/03/2022;Aspat;664;NA;3;04/03/2022 09:26;20;C3/B4;NA;2.68430435177013;0,3;-16,038695;145,651277;Aspat_664
Mackay;Mackay;NA;04/03/2022;Aspat;665;NA;2.5;04/03/2022 09:28;25;D2/E3;NA;2.69516810348657;-0,2;-16,038721;145,651278;Aspat_665
Mackay;Mackay;NA;04/03/2022;Aspat;666;NA;2.1;04/03/2022 09:29;15;C4/C5;NA;2.70050475260531;-0,6;-16,03873;145,65128;Aspat_666
Mackay;Mackay;NA;04/03/2022;Aspat;667;NA;2.4;04/03/2022 09:30;10;C2/C3;NA;2.70577744693116;-0,3;-16,038732;145,651283;Aspat_667
Mackay;Mackay;NA;04/03/2022;Aspat;668;NA;2.9;04/03/2022 09:33;15;C4;NA;2.72120834773539;0,2;-16,038734;145,651261;Aspat_668
Mackay;Mackay;NA;04/03/2022;Aspat;669;NA;3.2;04/03/2022 09:34;15;C2/C3;NA;2.72622179075101;0,5;-16,038732;145,651241;Aspat_669
Mackay;Mackay;NA;04/03/2022;Aspat;670;NA;2.9;04/03/2022 09:41;10;C3/C4;NA;2.75945975227146;0,1;-16,038752;145,65123;Aspat_670
Mackay;Mackay;NA;04/03/2022;Aspat;671;NA;2.8;04/03/2022 09:45;20;C2/B3;NA;2.77696723364584;0;-16,038768;145,651189;Aspat_671
Mackay;Mackay;NA;04/03/2022;Aspat;672;NA;2.4;04/03/2022 09:48;20;C3/B3;NA;2.78937443786698;-0,4;-16,038776;145,651205;Aspat_672
Mackay;Mackay;NA;04/03/2022;Aspat;673;NA;2.5;04/03/2022 09:50;10;C3/B3;NA;2.79729730575389;-0,3;-16,038794;145,651201;Aspat_673
Mackay;Mackay;NA;04/03/2022;Aspat;674;NA;2.5;04/03/2022 09:53;15;C3/B3;NA;2.80865348435002;-0,3;-16,038782;145,651236;Aspat_674
Mackay;Mackay;NA;04/03/2022;Aspat;675;NA;2.3;04/03/2022 09:57;10;C3/B3;NA;2.82279884721708;-0,5;-16,038773;145,65127;Aspat_675
Mackay;Mackay;NA;04/03/2022;Aspat;676;NA;2.4;04/03/2022 10:00;20;B3;NA;2.83265255691545;-0,4;-16,03877;145,651254;Aspat_676
Mackay;Mackay;NA;04/03/2022;Aspat;677;NA;2.3;04/03/2022 10:02;10;E4;NA;2.83885874181823;-0,5;-16,038773;145,65131;Aspat_677
Mackay;Mackay;NA;04/03/2022;Aspat;678;NA;2.3;04/03/2022 10:04;20;C4;NA;2.84477264309164;-0,5;-16,038784;145,651278;Aspat_678
Mackay;Mackay;NA;04/03/2022;Aspat;679;NA;2.4;04/03/2022 10:06;20;C2/B3;NA;2.85039270189283;-0,5;-16,038811;145,651235;Aspat_679
Mackay;Mackay;NA;04/03/2022;Aspat;680;NA;2.4;04/03/2022 10:08;15;C2/C3;NA;2.85571743683277;-0,5;-16,038828;145,651238;Aspat_680
Mackay;Mackay;NA;04/03/2022;Aspat;681;NA;2.5;04/03/2022 10:09;15;B4;NA;2.85826861619598;-0,4;-16,038837;145,651247;Aspat_681
Mackay;Mackay;NA;04/03/2022;Aspat;682;NA;2.3;04/03/2022 10:12;15;E3/C3;NA;2.86547539916416;-0,6;-16,038842;145,651248;Aspat_682
Mackay;Mackay;NA;04/03/2022;Aspat;683;NA;2.4;04/03/2022 10:13;15;C3/C4;NA;2.86772821409404;-0,5;-16,038856;145,65124;Aspat_683
Mackay;Mackay;NA;04/03/2022;Aspat;684;NA;2.3;04/03/2022 10:15;15;C3/B3;NA;2.87200877674043;-0,6;-16,038863;145,651225;Aspat_684
Mackay;Mackay;NA;04/03/2022;Aspat;685;NA;2.4;04/03/2022 10:16;20;B4;NA;2.87403624237435;-0,5;-16,038867;145,651216;Aspat_685
Mackay;Mackay;NA;04/03/2022;Aspat;686;NA;2.1;04/03/2022 10:19;10;C3/B4;NA;2.87966578816643;-0,8;-16,038865;145,651194;Aspat_686
Mackay;Mackay;NA;04/03/2022;Aspat;687;NA;2.2;04/03/2022 10:26;20;C4;NA;2.89014485516013;-0,7;-16,038871;145,651172;Aspat_687
Mackay;Mackay;NA;04/03/2022;Aspat;688;NA;2;04/03/2022 10:27;10;C4;NA;2.89133677652567;-0,9;-16,038874;145,65117;Aspat_688
Mackay;Mackay;NA;04/03/2022;Aspat;689;NA;2.3;04/03/2022 10:28;15;B4/C3;NA;2.89245216755705;-0,6;-16,038878;145,651151;Aspat_689
Mackay;Mackay;NA;04/03/2022;Aspat;690;NA;2.2;04/03/2022 10:33;15;D4;NA;2.89687877188636;-0,7;-16,038882;145,65113;Aspat_690
Mackay;Mackay;NA;04/03/2022;Aspat;691;NA;2.1;04/03/2022 10:34;20;C3/C4;NA;2.89753361419219;-0,8;-16,038896;145,651138;Aspat_691
Mackay;Mackay;NA;04/03/2022;Aspat;692;NA;2.1;04/03/2022 10:37;25;C2/E3;NA;2.89903636167221;-0,8;-16,038913;145,651157;Aspat_692
Mackay;Mackay;NA;04/03/2022;Aspat;693;NA;2.3;04/03/2022 10:39;20;C3/C4;NA;2.89965305971881;-0,6;-16,038921;145,651154;Aspat_693
Mackay;Mackay;NA;04/03/2022;Aspat;694;NA;2;04/03/2022 10:42;10;D2/B3;NA;2.9;-0,9;-16,038916;145,651136;Aspat_694
Mackay;Mackay;NA;04/03/2022;Aspat;695;NA;2.1;04/03/2022 10:46;15;D4;NA;2.89941533260644;-0,8;-16,038918;145,651119;Aspat_695
Mackay;Mackay;NA;04/03/2022;Aspat;696;NA;2.2;04/03/2022 10:49;10;C4/C5;NA;2.89820979087439;-0,7;-16,03891;145,651106;Aspat_696
Mackay;Mackay;NA;04/03/2022;Aspat;697;NA;1.8;04/03/2022 13:52;10;D2;NA;1.82943202432435;0;-16,03864;145,651321;Aspat_697
Mackay;Mackay;NA;04/03/2022;Aspat;698;NA;1.5;04/03/2022 13:56;10;D2;NA;1.7939800482751;-0,3;-16,03868;145,651315;Aspat_698
Mackay;Mackay;NA;04/03/2022;Aspat;699;NA;2.4;04/03/2022 13:59;10;purple/D3;NA;1.76741110153303;0,6;-16,038748;145,651243;Aspat_699
Mackay;Mackay;NA;04/03/2022;Aspat;700;NA;2.4;04/03/2022 14:02;10;C3;NA;1.74087739260253;0,7;-16,038729;145,651233;Aspat_700
Mackay;Mackay;NA;04/03/2022;Aspat;701;NA;1.9;04/03/2022 14:04;10;D2;NA;1.72321584864084;0,2;-16,038777;145,651192;Aspat_701
Mackay;Mackay;NA;04/03/2022;Aspat;702;NA;2.1;04/03/2022 14:07;10;D3;NA;1.69677693334352;0,4;-16,038775;145,651189;Aspat_702
Mackay;Mackay;NA;04/03/2022;Aspat;703;NA;2.8;04/03/2022 14:10;10;D3;NA;1.67041647588066;1,1;-16,03878;145,651111;Aspat_703
Mackay;Mackay;NA;04/03/2022;Aspat;704;NA;1.8;04/03/2022 14:12;10;D4;NA;1.65289439275702;0,1;-16,038796;145,651102;Aspat_704
Mackay;Mackay;NA;04/03/2022;Aspat;705;NA;1.3;04/03/2022 14:14;10;D3;NA;1.63541911492577;-0,3;-16,03883;145,651114;Aspat_705
Mackay;Mackay;NA;04/03/2022;Aspat;706;NA;1.5;04/03/2022 14:17;10;purple/D5;NA;1.60930435044279;-0,1;-16,038872;145,651099;Aspat_706
Mackay;Mackay;NA;04/03/2022;Aspat;707;NA;1.9;04/03/2022 14:19;10;E3;NA;1.59196684709679;0,3;-16,03886;145,651099;Aspat_707
Mackay;Mackay;NA;04/03/2022;Aspat;708;NA;1.5;04/03/2022 14:21;10;D2;NA;1.57469271870431;-0,1;-16,038861;145,651089;Aspat_708
Mackay;Mackay;NA;04/03/2022;Aspat;709;NA;2;04/03/2022 14:23;10;D3;NA;1.55748666308225;0,4;-16,03887;145,651082;Aspat_709
Mackay;Mackay;NA;04/03/2022;Aspat;710;NA;2.3;04/03/2022 14:25;10;D3;NA;1.54035335953465;0,8;-16,038871;145,651063;Aspat_710
Mackay;Mackay;NA;04/03/2022;Aspat;711;NA;1.7;04/03/2022 14:27;10;purple/D5;NA;1.52329746758015;0,2;-16,038926;145,651066;Aspat_711
St Crispin;StCrispin;NA;05/03/2022;Aspat;712;NA;2.4;05/03/2022 09:36;10;C5;NA;2.37492209749655;0;-16,075005;145,844256;Aspat_712
St Crispin;StCrispin;NA;05/03/2022;Aspat;713;NA;2.2;05/03/2022 09:41;5;D4;NA;2.40217053006008;-0,2;-16,074997;145,844294;Aspat_713
St Crispin;StCrispin;NA;05/03/2022;Aspat;714;NA;1.9;05/03/2022 09:44;5;C5;NA;2.41796481236459;-0,5;-16,075025;145,844333;Aspat_714
St Crispin;StCrispin;NA;05/03/2022;Aspat;715;NA;1.9;05/03/2022 09:47;5;C5;NA;2.43333120964631;-0,5;-16,075047;145,844359;Aspat_715
St Crispin;StCrispin;NA;05/03/2022;Aspat;716;NA;2;05/03/2022 09:48;5;C5;NA;2.43835663227781;-0,4;-16,075046;145,844377;Aspat_716
St Crispin;StCrispin;NA;05/03/2022;Aspat;717;NA;1.8;05/03/2022 09:52;5;C3;NA;2.45796573241849;-0,7;-16,07507;145,844414;Aspat_717
St Crispin;StCrispin;NA;05/03/2022;Aspat;718;NA;1.9;05/03/2022 09:53;5;C3;NA;2.46274320202279;-0,6;-16,075083;145,844422;Aspat_718
St Crispin;StCrispin;NA;05/03/2022;Aspat;719;NA;1.8;05/03/2022 09:54;5;C6;NA;2.46747009812306;-0,7;-16,075094;145,844439;Aspat_719
St Crispin;StCrispin;NA;05/03/2022;Aspat;720;NA;1.7;05/03/2022 09:55;10;C5;NA;2.47214610101635;-0,8;-16,075092;145,844421;Aspat_720
St Crispin;StCrispin;NA;05/03/2022;Aspat;721;NA;2.1;05/03/2022 10:03;5;C4;NA;2.50768475004381;-0,4;-16,07511;145,844413;Aspat_721
St Crispin;StCrispin;NA;05/03/2022;Aspat;722;NA;2;05/03/2022 10:05;5;C4;NA;2.51603915718491;-0,5;-16,075125;145,844392;Aspat_722
St Crispin;StCrispin;NA;05/03/2022;Aspat;723;NA;2;05/03/2022 10:07;5;C3;NA;2.52417685531713;-0,5;-16,075131;145,844398;Aspat_723
St Crispin;StCrispin;NA;05/03/2022;Aspat;724;NA;2.1;05/03/2022 10:09;5;C4;NA;2.53209564290953;-0,4;-16,075139;145,844392;Aspat_724
St Crispin;StCrispin;NA;05/03/2022;Aspat;725;NA;2;05/03/2022 10:12;10;D4;NA;2.5435586970739;-0,5;-16,075197;145,844442;Aspat_725
St Crispin;StCrispin;NA;05/03/2022;Aspat;726;NA;2;05/03/2022 10:14;5;C5;NA;2.55092096669161;-0,6;-16,075199;145,844456;Aspat_726
St Crispin;StCrispin;NA;05/03/2022;Aspat;727;NA;2;05/03/2022 10:16;10;C5;NA;2.55805709055532;-0,6;-16,0752;145,844456;Aspat_727
St Crispin;StCrispin;NA;05/03/2022;Aspat;728;NA;2.2;05/03/2022 10:19;5;C5;NA;2.56833304679767;-0,4;-16,075214;145,844475;Aspat_728
St Crispin;StCrispin;NA;05/03/2022;Aspat;729;NA;2.1;05/03/2022 10:20;5;C6;NA;2.5716432404425;-0,5;-16,07523;145,844479;Aspat_729
St Crispin;StCrispin;NA;05/03/2022;Aspat;730;NA;1.9;05/03/2022 10:24;5;C4;NA;2.58430244562166;-0,7;-16,07525;145,844473;Aspat_730
St Crispin;StCrispin;NA;05/03/2022;Aspat;731;NA;2;05/03/2022 10:25;5;C5;NA;2.58732078430476;-0,6;-16,07525;145,844471;Aspat_731
St Crispin;StCrispin;NA;05/03/2022;Aspat;732;NA;2.1;05/03/2022 10:26;5;C6;NA;2.59028012369695;-0,5;-16,075257;145,84445;Aspat_732
St Crispin;StCrispin;NA;05/03/2022;Aspat;733;NA;2;05/03/2022 10:27;10;C5;NA;2.59318026364374;-0,6;-16,075291;145,844421;Aspat_733
St Crispin;StCrispin;NA;05/03/2022;Aspat;734;NA;2.1;05/03/2022 10:28;5;C5;NA;2.59602100799457;-0,5;-16,075277;145,844403;Aspat_734
St Crispin;StCrispin;NA;05/03/2022;Aspat;735;NA;1.9;05/03/2022 10:30;5;C5;NA;2.60152354540524;-0,7;-16,075248;145,84441;Aspat_735
St Crispin;StCrispin;NA;05/03/2022;Aspat;736;NA;2.3;05/03/2022 10:34;5;C4;NA;2.61180768993705;-0,3;-16,075232;145,844359;Aspat_736
St Crispin;StCrispin;NA;05/03/2022;Aspat;737;NA;2.1;05/03/2022 10:36;5;C5;NA;2.61658651483868;-0,5;-16,075242;145,844347;Aspat_737
St Crispin;StCrispin;NA;05/03/2022;Aspat;738;NA;2.2;05/03/2022 10:39;5;C4;NA;2.62329703388807;-0,4;-16,07523;145,844334;Aspat_738
St Crispin;StCrispin;NA;05/03/2022;Aspat;739;NA;2.2;05/03/2022 10:41;5;C5;NA;2.62746380272028;-0,4;-16,075254;145,844307;Aspat_739
St Crispin;StCrispin;NA;05/03/2022;Aspat;740;NA;1.8;05/03/2022 10:43;5;C3;NA;2.63138371829376;-0,8;-16,075261;145,844333;Aspat_740
St Crispin;StCrispin;NA;05/03/2022;Aspat;741;NA;1.9;05/03/2022 10:45;5;C5;NA;2.63505572013473;-0,7;-16,075279;145,844342;Aspat_741
St Crispin;StCrispin;NA;05/03/2022;Aspat;742;NA;1.9;05/03/2022 10:49;10;C5;NA;2.64165207633933;-0,7;-16,075276;145,844343;Aspat_742
St Crispin;StCrispin;NA;05/03/2022;Aspat;743;NA;1.8;05/03/2022 10:52;5;C4;NA;2.64594167195243;-0,8;-16,075287;145,844367;Aspat_743
St Crispin;StCrispin;NA;05/03/2022;Aspat;744;NA;1.9;05/03/2022 10:54;10;C5;NA;2.64848674302114;-0,7;-16,075311;145,844421;Aspat_744
St Crispin;StCrispin;NA;05/03/2022;Aspat;745;NA;1.8;05/03/2022 10:58;5;C5;NA;2.65281864285895;-0,9;-16,075321;145,844441;Aspat_745
St Crispin;StCrispin;NA;05/03/2022;Aspat;746;NA;2;05/03/2022 11:01;5;C6;NA;2.65540183223468;-0,7;-16,075359;145,844379;Aspat_746
St Crispin;StCrispin;NA;05/03/2022;Aspat;747;NA;1.9;05/03/2022 11:03;5;C4;NA;2.65680603584011;-0,8;-16,075394;145,84435;Aspat_747
St Crispin;StCrispin;NA;05/03/2022;Aspat;748;NA;2;05/03/2022 11:05;5;C3/C4;NA;2.65795544809015;-0,7;-16,075396;145,844331;Aspat_748
St Crispin;StCrispin;NA;05/03/2022;Aspat;749;NA;2.1;05/03/2022 11:09;5;C4/C5;NA;2.65948872371384;-0,6;-16,075392;145,844314;Aspat_749
St Crispin;StCrispin;NA;05/03/2022;Aspat;750;NA;2.2;05/03/2022 11:10;5;C3/C4;NA;2.65971239574199;-0,5;-16,075355;145,844308;Aspat_750
St Crispin;StCrispin;NA;05/03/2022;Aspat;751;NA;2;05/03/2022 11:13;5;C3/C4;NA;2.66;-0,7;-16,075353;145,844284;Aspat_751
St Crispin;StCrispin;NA;05/03/2022;Aspat;752;NA;4.9;05/03/2022 13:11;10;D5;NA;2.26844315959615;2,6;-16,072758;145,843531;Aspat_752
St Crispin;StCrispin;NA;05/03/2022;Aspat;753;NA;2.2;05/03/2022 13:14;20;D4;NA;2.24996819467141;0;-16,072886;145,843642;Aspat_753
St Crispin;StCrispin;NA;05/03/2022;Aspat;754;NA;2.4;05/03/2022 13:16;20;C3;NA;2.23748516250671;0,2;-16,072878;145,843691;Aspat_754
St Crispin;StCrispin;NA;05/03/2022;Aspat;755;NA;2.9;05/03/2022 13:18;20;C5;NA;2.2248729539648;0,7;-16,072911;145,843722;Aspat_755
St Crispin;StCrispin;NA;05/03/2022;Aspat;756;NA;2.8;05/03/2022 13:21;20;D4;NA;2.20571990861525;0,6;-16,072851;145,843767;Aspat_756
St Crispin;StCrispin;NA;05/03/2022;Aspat;757;NA;2.3;05/03/2022 13:23;10;D4;NA;2.19279976098594;0,1;-16,072889;145,843762;Aspat_757
